page_url,source,followers,date,time,post_type,interactions,post_message,post_link,time_zone
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-12-25,13:07:00,Facebook,3522,Now this is how real Jews feel like ... Thanks brother..,https://www.facebook.com/MuslimAmerica/posts/1729620050688429,GMT-0500 
Facebook.com/MuslimAmerica,United Muslims of America,215501,2017-01-20,13:04:02,Facebook,3492,"SubhanAllah, Don't be afraid, Allah with us!",https://www.facebook.com/MuslimAmerica/posts/1742360189414415,GMT-0500 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-07-14,15:16:00,Facebook,3488,"Terrorists don't know what is written in the Quran, and if they read it, they will stop being terrorists !!!",https://www.facebook.com/MuslimAmerica/posts/1636125793371189,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-04-22,15:31:00,Facebook,3455,Muslims are always the people of peace ... read the history and you will know how many times Muslims helped the Jews.,https://www.facebook.com/MuslimAmerica/posts/1594937497490019,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,324743,2017-08-03,12:38:00,Facebook,3446,Islam unites all races in one religion .. we are all the same in Islam.,https://www.facebook.com/MuslimAmerica/posts/1851151998535233,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,263159,2017-03-26,13:16:00,Facebook,3444,Please share and spread the world!,https://www.facebook.com/MuslimAmerica/posts/1779022552414845,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,319685,2017-07-15,13:34:00,Facebook,3423,"True Muslims don't hate anyone, All we want is the best for everyone...",https://www.facebook.com/MuslimAmerica/posts/1839499223033844,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,262602,2017-03-25,12:24:00,Facebook,3413,Please write your opinion in a comment below...,https://www.facebook.com/MuslimAmerica/posts/1778025022514598,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,319685,2017-07-15,16:34:00,Facebook,3407,True story ;),https://www.facebook.com/MuslimAmerica/posts/1839499369700496,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-10-21,11:21:00,Facebook,3404,May Allah bless you !,https://www.facebook.com/MuslimAmerica/posts/1691566017827166,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,248380,2017-02-26,14:11:00,Facebook,3396,Let this sink in for a while...,https://www.facebook.com/MuslimAmerica/posts/1761713800812387,GMT-0500 
Facebook.com/MuslimAmerica,United Muslims of America,282485,2017-05-29,11:40:28,Facebook,3377,Prime Minister Justin Trudeau says 'Ramadan Mubarak' 2017,https://www.facebook.com/MuslimAmerica/posts/1814332332217200,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-09-15,14:10:00,Facebook,3376,"This is Islam teachings, This is true Islam !",https://www.facebook.com/MuslimAmerica/posts/1670891083227993,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,245973,2017-02-23,12:22:00,Facebook,3367,"This is Islam teachings, This is true Islam !",https://www.facebook.com/MuslimAmerica/posts/1761707717479662,GMT-0500 
Facebook.com/MuslimAmerica,United Muslims of America,245973,2017-02-23,09:39:02,Facebook,3358,Alcohol and pork is against Christian beliefs too but some people just tend to ignore the things they don't agree with.,https://www.facebook.com/MuslimAmerica/posts/1761707417479692,GMT-0500 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-12-18,14:44:00,Facebook,3356,"This is Islam teachings, This is true Islam !",https://www.facebook.com/MuslimAmerica/posts/1724897607827340,GMT-0500 
Facebook.com/MuslimAmerica,United Muslims of America,286750,2017-06-06,11:25:46,Facebook,3353,MashaAllah ... May Allah bless you all in this holy month!,https://www.facebook.com/MuslimAmerica/posts/1818486248468475,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,266144,2017-03-31,11:40:00,Facebook,3351,"Canada's Prime Minister is working with Muslims and has great things to say about #muslims in all seriousness",https://www.facebook.com/MuslimAmerica/posts/1782040602113040,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-09-16,15:33:00,Facebook,3349,Muslims just believe that God is one and Prophet Muhammad is just the final prophet from God... Share if you too believe so !,https://www.facebook.com/MuslimAmerica/posts/1670892876561147,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,312182,2017-06-26,15:13:00,Facebook,3348,"More than 30,000 Muslims from around the world congregated at a farm in the United Kingdom for a three-day event protesting ISIS and religious extremism.",https://www.facebook.com/MuslimAmerica/posts/1829506997366400,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-11-28,11:40:35,Facebook,3340,Allah loves those who repent.,https://www.facebook.com/MuslimAmerica/posts/1713829628934138,GMT-0500 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-08-19,12:11:00,Facebook,3337,"This man is a former cop named Jim Stachowiak goes radical against #BlackLivesMatter #BLM and the Muslim Communities and openly calls for people to burn down the homes of African Americans and Muslims and to shoot people, including women and children. publicly saying that the killing of the Muslim Imam in #NewYork is just the beginning !! How has he not been charged? These are clear and obvious threats. WE DEMAND THE AUTHORITIES TO PUT HIM IN JAIL ! SHARE !",https://www.facebook.com/MuslimAmerica/posts/1656002344716867,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-12-11,15:01:01,Facebook,3333,Please share some truth with your friends .... Teach the world!,https://www.facebook.com/MuslimAmerica/posts/1721924198124681,GMT-0500 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-11-11,15:56:00,Facebook,3315,"Watch carfully Trump speaking about the middle east, and please please please write down your openion in a comment",https://www.facebook.com/MuslimAmerica/posts/1704808309836270,GMT-0500 
Facebook.com/MuslimAmerica,United Muslims of America,313467,2017-06-29,14:48:00,Facebook,3313,"Yes, It's not happening to your children ... but that doesn't mean that it is not happening! Stop Bombong Syria!!!",https://www.facebook.com/MuslimAmerica/posts/1831353200515113,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-07-24,11:14:00,Facebook,3312,"From New York City, Islam knows no colors :)",https://www.facebook.com/MuslimAmerica/posts/1641086032875165,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-11-15,09:20:55,Facebook,3309,Muslims will always be positive and effective everywhere...,https://www.facebook.com/MuslimAmerica/posts/1706869352963499,GMT-0500 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-09-03,16:11:00,Facebook,3295,Such a shame the world doesn't understand.....,https://www.facebook.com/MuslimAmerica/posts/1663696753947426,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,266377,2017-04-01,12:33:00,Facebook,3275,From Spain with respect ...,https://www.facebook.com/MuslimAmerica/posts/1782042135446220,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-10-11,15:34:00,Facebook,3259,Share to ask our Non-Muslim friends !!!,https://www.facebook.com/MuslimAmerica/posts/1682647898718978,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,318381,2017-07-10,14:46:00,Facebook,3246,Maybe bcuz they were Muslims ?? Where y'all French flag filters now ????,https://www.facebook.com/MuslimAmerica/posts/1837870369863396,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,324743,2017-08-03,13:38:00,Facebook,3242,Just some Muslim patriots praying,https://www.facebook.com/MuslimAmerica/posts/1851152108535222,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,246805,2017-02-24,12:32:02,Facebook,3232,Please like and share .. let the whole world know the truth!!!!,https://www.facebook.com/MuslimAmerica/posts/1761710077479426,GMT-0500 
Facebook.com/MuslimAmerica,United Muslims of America,305912,2017-06-19,12:22:00,Facebook,3222,Double standards in its highest levels!,https://www.facebook.com/MuslimAmerica/posts/1825717391078694,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,277097,2017-05-17,16:11:00,Facebook,3221,"Muslims are not terrorists, and terrorists are not Muslims. share if you agree.",https://www.facebook.com/MuslimAmerica/posts/1801028363547597,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-10-17,12:07:01,Facebook,3217,Like and Share if you believe we all should be united !,https://www.facebook.com/MuslimAmerica/posts/1685873065063128,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,260245,2017-03-19,12:38:28,Facebook,3207,"And just like that, Adele ended Islamophobia. :D Follow us on Instagram:",https://www.facebook.com/MuslimAmerica/posts/1775168416133592,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,254062,2017-03-06,09:14:00,Facebook,3189,DON’T DISCRIMINATE !!!,https://www.facebook.com/MuslimAmerica/posts/1767624836887950,GMT-0500 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-12-14,10:20:01,Facebook,3188,Because we all follow the same ONE GOD !!!,https://www.facebook.com/MuslimAmerica/posts/1723068561343578,GMT-0500 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-12-22,13:28:00,Facebook,3170,Let's see how many likes for our brother in Islam Mike Tyson,https://www.facebook.com/MuslimAmerica/posts/1727880397529061,GMT-0500 
Facebook.com/MuslimAmerica,United Muslims of America,310100,2017-06-22,11:14:00,Facebook,3159,"IN ISLAM, THERE IS NO DIFFERENCE BETWEEN BLACK AND WHITE, RICH OR POOR... WE ARE ALL THE SAME, KNEELING TO GOD ONLY!",https://www.facebook.com/MuslimAmerica/posts/1827168470933586,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,216252,2017-01-21,15:22:00,Facebook,3158,"We are happy being Muslim, that's our belief and religion ....",https://www.facebook.com/MuslimAmerica/posts/1742361259414308,GMT-0500 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-10-11,12:02:00,Facebook,3154,"Islam is the religion of peace, share and educate others...",https://www.facebook.com/MuslimAmerica/posts/1682635658720202,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-07-20,14:10:00,Facebook,3138,We can end Islamophobia only by educating people that we are against terrorism too! let them know real Islam and Muslims and peaceful we are...,https://www.facebook.com/MuslimAmerica/posts/1639999889650446,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,329000,2017-08-20,15:02:00,Facebook,3133,While the world was suffering in the dark ages ... Muslims were building the basics of modern science and technologies we enjoy nowadays!,https://www.facebook.com/MuslimAmerica/posts/1857942247856208,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-09-06,16:52:00,Facebook,3132,"Muslim police officer honored with traditional Islamic funeral in Austin. Hundreds of people came to pay tribute to fallen Austin Police Officer Amir Abdul-Khaliq, killed in the line of duty. Police Chief Art Acevedo says the 46-year-old Senior Police Officer was the best of the Austin Police Department. He died Sunday, after he was hit by a car while on his motorcycle escorting a funeral procession last Thursday. His service in the Marines and his 17 years in the department served as an example to all who knew him, including his fellow officers who describe him as devout and devoted to the city of Austin.",https://www.facebook.com/MuslimAmerica/posts/1665957877054647,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-04-30,11:44:00,Facebook,3131,Islam is a perfect religion .... if we do mistakes ... blame us ... not our religion !!!,https://www.facebook.com/MuslimAmerica/posts/1598148270502275,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,325610,2017-08-06,11:46:00,Facebook,3123,True facts,https://www.facebook.com/MuslimAmerica/posts/1851155775201522,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-12-02,15:41:03,Facebook,3122,Some people have to understand this...,https://www.facebook.com/MuslimAmerica/posts/1715538622096572,GMT-0500 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-12-11,09:26:07,Facebook,3111,SHARE! Please like and share .. let the whole world know the truth!!!!,https://www.facebook.com/MuslimAmerica/posts/1721901084793659,GMT-0500 
Facebook.com/MuslimAmerica,United Muslims of America,222785,2017-01-31,15:11:00,Facebook,3109,Muslims make America great too!,https://www.facebook.com/MuslimAmerica/posts/1749220302061737,GMT-0500 
Facebook.com/MuslimAmerica,United Muslims of America,329335,2017-08-22,14:05:00,Facebook,3106,Peace and Love! Please Share...,https://www.facebook.com/MuslimAmerica/posts/1860185747631858,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,323936,2017-07-30,21:45:00,Facebook,3105,إذا كانت تظهر مريم العذراء في كل صورها مرتدية الحجاب، فكيف يمكنكم أن تطلبوا مني التوقيع على قانون حظر الحجاب. روبرتو ماروني (وزير ايطالي).,https://www.facebook.com/MuslimAmerica/posts/1847752875541812,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-12-01,13:09:00,Facebook,3101,"We really appreciate that, thank you.",https://www.facebook.com/MuslimAmerica/posts/1715522198764881,GMT-0500 
Facebook.com/MuslimAmerica,United Muslims of America,204532,2017-01-02,12:08:00,Facebook,3091,LIKE AND SHARE IF YOU AGREE TO UNITE ANYWAY...,https://www.facebook.com/MuslimAmerica/posts/1731476987169402,GMT-0500 
Facebook.com/MuslimAmerica,United Muslims of America,266144,2017-03-31,13:37:00,Facebook,3081,Proud to be just MUSLIM! ... And what about you ?,https://www.facebook.com/MuslimAmerica/posts/1782040712113029,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,323804,2017-07-30,10:18:00,Facebook,3079,Cat Stevens (Youssef Islam) British American singer In December 1977 he converted to Islam.,https://www.facebook.com/MuslimAmerica/posts/1847750825542017,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,277674,2017-05-19,18:24:00,Facebook,3077,Hijab is better for you .... God knows better than all of us,https://www.facebook.com/MuslimAmerica/posts/1809153752735058,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-09-27,10:05:00,Facebook,3068,Muhammed Ali and Mike Tyson reading The Quran while hanging out together.,https://www.facebook.com/MuslimAmerica/posts/1676935355956899,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,264227,2017-03-28,14:44:00,Facebook,3060,Like if you think Islam is the greatest and the most complete religion!,https://www.facebook.com/MuslimAmerica/posts/1780487128935054,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,310100,2017-06-22,13:01:00,Facebook,3059,"Muslims are not terrorists, and Terrorists are not Muslims!",https://www.facebook.com/MuslimAmerica/posts/1827168890933544,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-04-01,11:13:10,Facebook,3054,"Shame on you #UnitedAirlines for profiling Muslim family and kicking them off the plane for ""safety flight issues""",https://www.facebook.com/MuslimAmerica/posts/1583846991932403,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,274586,2017-05-09,16:44:00,Facebook,3054,STOP RELATING TERRORISTS WITH MUSLIMS!,https://www.facebook.com/MuslimAmerica/posts/1801011783549255,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-12-26,17:08:00,Facebook,3042,True story!,https://www.facebook.com/MuslimAmerica/posts/1730128680637566,GMT-0500 
Facebook.com/MuslimAmerica,United Muslims of America,249028,2017-02-27,12:05:00,Facebook,3039,Don't forget Islam is the religion of peace!,https://www.facebook.com/MuslimAmerica/posts/1764258833891217,GMT-0500 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-09-20,12:08:00,Facebook,3030,There are only bad people who are trying to corrupt religions !,https://www.facebook.com/MuslimAmerica/posts/1673572319626536,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,218322,2017-01-24,11:14:07,Facebook,3029,"Prophet Muhammad loved all Animals not only cats, Islam is the religion of peace ... peace for humans, animals and the whole world!!",https://www.facebook.com/MuslimAmerica/posts/1745156779134756,GMT-0500 
Facebook.com/MuslimAmerica,United Muslims of America,269581,2017-04-22,13:50:00,Facebook,3027,Muslims are always the people of peace ... read history and you will know how many times Muslims helped the Jews.,https://www.facebook.com/MuslimAmerica/posts/1794524157531351,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-10-05,15:21:00,Facebook,3018,"أنا مسلم، والإسلام دين مثالي، وانا اخطئ ، فإذا أخطأت, لوموني انا , وليس ديني!",https://www.facebook.com/MuslimAmerica/posts/1679719312345170,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-09-21,15:28:01,Facebook,2993,May Allah bless you Champ.,https://www.facebook.com/MuslimAmerica/posts/1674145526235882,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,268736,2017-04-19,12:40:00,Facebook,2993,What if all non-Muslim people treated all girls in Hijab as Nuns ?,https://www.facebook.com/MuslimAmerica/posts/1793889970928103,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-09-19,15:01:00,Facebook,2990,"Anousheh Ansari, the first Muslim Woman-astronaut... share if you are proud of her.",https://www.facebook.com/MuslimAmerica/posts/1673104126340022,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-12-10,15:59:00,Facebook,2989,"YES, she is Kadra Mohamed, Minnesota’s first hijab wearing police woman and the first Somali female officer.Kadra Mohamed is only 21 years old and already making history.",https://www.facebook.com/MuslimAmerica/posts/1721205434863224,GMT-0500 
Facebook.com/MuslimAmerica,United Muslims of America,245973,2017-02-23,10:41:37,Facebook,2983,Many Non-Muslims and mainly Christians sometimes Mock how Muslims pray ... here is the surprise !!,https://www.facebook.com/MuslimAmerica/posts/1761707524146348,GMT-0500 
Facebook.com/MuslimAmerica,United Muslims of America,318626,2017-07-11,15:46:00,Facebook,2982,"Love him or hate him, the question is Where is Lybia now after bombing it and killing Kaddafi ??? Don't repeat this in Syria!",https://www.facebook.com/MuslimAmerica/posts/1838447419805691,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-12-03,12:23:00,Facebook,2978,Muslims are not terrorists and terrorists are not Muslims.,https://www.facebook.com/MuslimAmerica/posts/1715542292096205,GMT-0500 
Facebook.com/MuslimAmerica,United Muslims of America,212363,2017-01-15,13:31:38,Facebook,2969,Every Muslim is a walking ambassador of Islam... Like and share :),https://www.facebook.com/MuslimAmerica/posts/1740106146306486,GMT-0500 
Facebook.com/MuslimAmerica,United Muslims of America,266377,2017-04-01,16:55:00,Facebook,2967,our TRUE Sharia law!,https://www.facebook.com/MuslimAmerica/posts/1782042495446184,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-08-29,15:30:00,Facebook,2950,Muslims are always the people of peace ... read the history and you will know how many times Muslims helped the Jews.,https://www.facebook.com/MuslimAmerica/posts/1661520770831691,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-08-09,16:11:00,Facebook,2945,MUSLIM AMERICANS AND PROUD !,https://www.facebook.com/MuslimAmerica/posts/1650613881922380,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-08-30,17:52:01,Facebook,2934,Education!! ... some people just need it.,https://www.facebook.com/MuslimAmerica/posts/1662088657441569,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-07-29,16:46:00,Facebook,2933,WE ARE PART OF THIS COUNTRY. SHARE IF YOU AGREE.,https://www.facebook.com/MuslimAmerica/posts/1644575835859518,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,200374,2016-12-27,10:08:00,Facebook,2931,How many likes can this mindful man get ?,https://www.facebook.com/MuslimAmerica/posts/1730542577262843,GMT-0500 
Facebook.com/MuslimAmerica,United Muslims of America,326042,2017-08-08,13:08:00,Facebook,2928,Hijab is better for you .... God knows better than all of us,https://www.facebook.com/MuslimAmerica/posts/1853580011625765,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,276850,2017-05-16,13:18:00,Facebook,2915,Because we all follow the same ONE GOD !!!,https://www.facebook.com/MuslimAmerica/posts/1801018176881949,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,323804,2017-07-30,19:12:00,Facebook,2913,"Note! Mainstream media do not consider them to be oppressed, and do not like to emancipate them.",https://www.facebook.com/MuslimAmerica/posts/1847752775541822,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-10-20,16:38:00,Facebook,2910,"Share, show the world who the real Muslims are",https://www.facebook.com/MuslimAmerica/posts/1690946921222409,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,227559,2017-02-05,10:36:56,Facebook,2907,"A mosque was burned down a few days ago in America. A GOFundMe page was set up, less than 19 hours, over 500 Thousand Dollars has already been given. Guess by who The majority of those who are giving the money to build a Masjid again are non-Muslims, Subhana'Allah. May Allah swt guide them to Islam.",https://www.facebook.com/MuslimAmerica/posts/1752067461777021,GMT-0500 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-09-14,12:14:00,Facebook,2871,No Racism In Islam !,https://www.facebook.com/MuslimAmerica/posts/1670316023285499,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-12-10,19:02:00,Facebook,2863,Like and share to thank her back :),https://www.facebook.com/MuslimAmerica/posts/1721206964863071,GMT-0500 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-12-19,11:02:04,Facebook,2859,LIKE AND SHARE :),https://www.facebook.com/MuslimAmerica/posts/1726527680997666,GMT-0500 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-08-07,12:03:00,Facebook,2852,STOP THE WAR !,https://www.facebook.com/MuslimAmerica/posts/1648438835473218,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,200374,2016-12-27,11:15:00,Facebook,2851,"Like and share if you agree to unite Sunni and Shia as just Muslims, and type your opinion in a comment if you are against.",https://www.facebook.com/MuslimAmerica/posts/1730543103929457,GMT-0500 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-09-26,10:03:01,Facebook,2845,"This is Islam teachings, This is true Islam !",https://www.facebook.com/MuslimAmerica/posts/1676934035957031,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,279399,2017-05-23,14:44:00,Facebook,2845,Islam unites all races in one religion .. we are all the same in Islam.,https://www.facebook.com/MuslimAmerica/posts/1801477756835991,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,269300,2017-04-21,12:48:00,Facebook,2834,"She defends the country, do you ?? Do you dare to #standwithher ??",https://www.facebook.com/MuslimAmerica/posts/1794523387531428,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,252759,2017-03-04,10:00:01,Facebook,2832,And they are still willing to register and deport Muslims ...,https://www.facebook.com/MuslimAmerica/posts/1765571317093302,GMT-0500 
Facebook.com/MuslimAmerica,United Muslims of America,245973,2017-02-23,15:52:02,Facebook,2828,"We are Americans, We are Muslims, We are successful in our society....And no, we are not terrorists !",https://www.facebook.com/MuslimAmerica/posts/1761707907479643,GMT-0500 
Facebook.com/MuslimAmerica,United Muslims of America,272774,2017-05-03,12:21:00,Facebook,2826,Jihad is not a declaration of war against others !,https://www.facebook.com/MuslimAmerica/posts/1801075296876237,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,262083,2017-03-24,11:18:12,Facebook,2822,"32-year-old doctor and public health activist Abdul El-Sayed could become the first Muslims governor of the United States, after announcing his candidacy for Michigan’s governorship. El-Sayed was appointed by Mayor Mike Duggan as Health Officer and Executive Director of the Detroit Health Department in 2015, becoming the youngest health commissioner in a major U.S. city. The successful doctor graduated with high academic honors from the Michigan Medical School, and received a master’s degree from Columbia University before doing a doctorate in the field of public health at Oxford University. However, El-Sayed may face difficulties garnering support from Michiganders, as the state has witnessed a rise in Islamophobia in recent years.",https://www.facebook.com/MuslimAmerica/posts/1778012409182526,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,329520,2017-08-23,12:54:00,Facebook,2797,"If a woman is free to show her body, why should she not be free to cover it ??",https://www.facebook.com/MuslimAmerica/posts/1860616217588811,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,312182,2017-06-26,18:15:00,Facebook,2796,Educate those who are misled and don't know anything about Islam ... like and share ;),https://www.facebook.com/MuslimAmerica/posts/1829507904032976,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,244239,2017-02-21,11:40:47,Facebook,2780,'I am Muslim Too'' rally in Times Square Manhattan to express solidarity with the Muslim community,https://www.facebook.com/MuslimAmerica/posts/1761131527537281,GMT-0500 
Facebook.com/MuslimAmerica,United Muslims of America,229149,2017-02-07,13:17:00,Facebook,2777,"let me guess he is mentally ill, and needs help.right ?",https://www.facebook.com/MuslimAmerica/posts/1753132551670512,GMT-0500 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-11-20,13:05:01,Facebook,2775,"The guy in the picture is an atheist, he shot and murdered three Muslim young students few years ago. yet no one called him a terrorist.",https://www.facebook.com/MuslimAmerica/posts/1709565326027235,GMT-0500 
Facebook.com/MuslimAmerica,United Muslims of America,267124,2017-04-03,18:43:01,Facebook,2775,"MR #TRUMP, SORRY YOU CANNOT BAN #MUSLIMS",https://www.facebook.com/MuslimAmerica/posts/1784063085244125,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,207571,2017-01-07,12:24:11,Facebook,2752,Maybe only then we can stop them being refugees ? share if you agree.,https://www.facebook.com/MuslimAmerica/posts/1731843320466102,GMT-0500 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-08-12,16:59:00,Facebook,2750,Like and Share if you dont blame Muslims for ISIS .,https://www.facebook.com/MuslimAmerica/posts/1652237181760050,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,214068,2017-01-18,11:47:22,Facebook,2750,STOP ISLAMOPHOBIA!,https://www.facebook.com/MuslimAmerica/posts/1741810266136074,GMT-0500 
Facebook.com/MuslimAmerica,United Muslims of America,327262,2017-08-13,11:08:00,Facebook,2737,"True Story,Share because everybody MUST KNOW!",https://www.facebook.com/MuslimAmerica/posts/1854547661529000,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,279399,2017-05-23,11:32:00,Facebook,2735,ISIS Represent ONLY themselves!,https://www.facebook.com/MuslimAmerica/posts/1801477516836015,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-11-30,20:04:01,Facebook,2734,MashaAllah!!,https://www.facebook.com/MuslimAmerica/posts/1714891772161257,GMT-0500 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-08-01,14:03:00,Facebook,2729,"Can anyone give me an answer ? #Hijab",https://www.facebook.com/MuslimAmerica/posts/1646248252358943,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-11-15,11:33:01,Facebook,2719,"On the day Donald Trump was elected as President of the United States, a woman wrote on her Facebook page how his hateful rhetoric led to her embracing Islam. A year ago Lisa Shanklin began reading the Qur’an after seeing Trump’s hateful rhetoric “It was Trump’s hateful rhetoric that led me a year ago to pick up the Quran (I hadn’t read since studying comparative religions at university) and study it closely.” She then began interacting with Muslims and eventually decided to embrace Islam She says she will proudly wear the hijab “I will PROUDLY wear hijab and I will call people out on their bigotry of all kinds privately and publicly!” Alhamdolellah sister, welcome to the family :)",https://www.facebook.com/MuslimAmerica/posts/1706869862963448,GMT-0500 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-11-09,11:25:01,Facebook,2714,Islam unites us all !,https://www.facebook.com/MuslimAmerica/posts/1703088373341597,GMT-0500 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-11-25,12:33:01,Facebook,2709,"STOP #ISLAMOPHOBIA !",https://www.facebook.com/MuslimAmerica/posts/1711631132487321,GMT-0500 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-10-17,13:41:00,Facebook,2708,THAT'S WHY WE LOVE AND RESPECT OUR WIVES!,https://www.facebook.com/MuslimAmerica/posts/1685873465063088,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,268248,2017-04-09,12:32:48,Facebook,2706,Maybe only then we can stop them being refugees? share if you agree.,https://www.facebook.com/MuslimAmerica/posts/1787924638191303,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,278009,2017-05-20,16:55:00,Facebook,2703,Like and Share if you are proud of them ...,https://www.facebook.com/MuslimAmerica/posts/1801464466837320,GMT-0400 
